State ID,State,Municipality ID,Municipality,Academic Degree ID,Academic Degree,Population
15,Estado de México,15120,Zumpango,12,Especialidad,677
15,Estado de México,15109,Tultitlán,9,Normal con Primaria o Secundaria Terminada,676
15,Estado de México,15073,San Antonio la Isla,13,Maestría,673
15,Estado de México,15100,Tezoyuca,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,661
15,Estado de México,15113,Villa Guerrero,7,Estudios Técnicos o Comerciales con Secundaria Terminada,646
15,Estado de México,15022,Cocotitlán,5,Bachillerato Tecnológico o Normal Básica,645
15,Estado de México,15020,Coacalco de Berriozábal,14,Doctorado,643
15,Estado de México,15010,Apaxco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,642
15,Estado de México,15072,Rayón,7,Estudios Técnicos o Comerciales con Secundaria Terminada,640
15,Estado de México,15002,Acolman,6,Estudios Técnicos o Comerciales con Primaria Terminada,639
15,Estado de México,15118,Zinacantepec,14,Doctorado,638
15,Estado de México,15082,Tejupilco,99,No especificado,634
15,Estado de México,15002,Acolman,12,Especialidad,633
15,Estado de México,15003,Aculco,5,Bachillerato Tecnológico o Normal Básica,631
15,Estado de México,15009,Amecameca,7,Estudios Técnicos o Comerciales con Secundaria Terminada,630
15,Estado de México,15029,Chicoloapan,12,Especialidad,627
15,Estado de México,15111,Villa de Allende,5,Bachillerato Tecnológico o Normal Básica,620
9,Ciudad de México,9011,Tláhuac,14,Doctorado,619
15,Estado de México,15103,Tlalmanalco,13,Maestría,619
15,Estado de México,15093,Tepetlaoxtoc,7,Estudios Técnicos o Comerciales con Secundaria Terminada,617
15,Estado de México,15116,Zacazonapan,1,Preescolar o Kínder,617
15,Estado de México,15101,Tianguistenco,13,Maestría,615
15,Estado de México,15114,Villa Victoria,99,No especificado,612
15,Estado de México,15006,Almoloya del Río,5,Bachillerato Tecnológico o Normal Básica,609
15,Estado de México,15026,Chapa de Mota,5,Bachillerato Tecnológico o Normal Básica,602
15,Estado de México,15066,Otzoloapan,1,Preescolar o Kínder,602
15,Estado de México,15110,Valle de Bravo,99,No especificado,602
15,Estado de México,15110,Valle de Bravo,13,Maestría,601
15,Estado de México,15044,Jaltenco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,597
15,Estado de México,15039,Ixtapaluca,14,Doctorado,596
15,Estado de México,15042,Ixtlahuaca,13,Maestría,592
15,Estado de México,15049,Joquicingo,5,Bachillerato Tecnológico o Normal Básica,587
15,Estado de México,15061,Nopaltepec,5,Bachillerato Tecnológico o Normal Básica,587
15,Estado de México,15020,Coacalco de Berriozábal,9,Normal con Primaria o Secundaria Terminada,584
15,Estado de México,15125,Tonanitla,5,Bachillerato Tecnológico o Normal Básica,583
15,Estado de México,15076,San Mateo Atenco,6,Estudios Técnicos o Comerciales con Primaria Terminada,575
15,Estado de México,15065,Otumba,5,Bachillerato Tecnológico o Normal Básica,573
15,Estado de México,15087,Temoaya,99,No especificado,571
15,Estado de México,15112,Villa del Carbón,7,Estudios Técnicos o Comerciales con Secundaria Terminada,569
15,Estado de México,15018,Calimaya,10,Normal de Licenciatura,567
15,Estado de México,15027,Chapultepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,562
15,Estado de México,15071,Polotitlán,5,Bachillerato Tecnológico o Normal Básica,562
15,Estado de México,15123,Luvianos,5,Bachillerato Tecnológico o Normal Básica,560
15,Estado de México,15060,Nicolás Romero,9,Normal con Primaria o Secundaria Terminada,557
15,Estado de México,15044,Jaltenco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,555
15,Estado de México,15091,Teoloyucan,13,Maestría,555
15,Estado de México,15059,Nextlalpan,10,Normal de Licenciatura,552
15,Estado de México,15062,Ocoyoacac,99,No especificado,551
15,Estado de México,15098,Texcalyacac,1,Preescolar o Kínder,551
15,Estado de México,15088,Tenancingo,99,No especificado,546
15,Estado de México,15030,Chiconcuac,7,Estudios Técnicos o Comerciales con Secundaria Terminada,545
15,Estado de México,15076,San Mateo Atenco,12,Especialidad,545
15,Estado de México,15114,Villa Victoria,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,543
15,Estado de México,15115,Xonacatlán,10,Normal de Licenciatura,543
15,Estado de México,15096,Tequixquiac,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,540
15,Estado de México,15059,Nextlalpan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,538
15,Estado de México,15118,Zinacantepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,536
15,Estado de México,15112,Villa del Carbón,10,Normal de Licenciatura,534
15,Estado de México,15010,Apaxco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,526
15,Estado de México,15035,Huehuetoca,12,Especialidad,522
15,Estado de México,15005,Almoloya de Juárez,6,Estudios Técnicos o Comerciales con Primaria Terminada,521
15,Estado de México,15016,Axapusco,5,Bachillerato Tecnológico o Normal Básica,518
15,Estado de México,15068,Ozumba,5,Bachillerato Tecnológico o Normal Básica,518
15,Estado de México,15028,Chiautla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,517
15,Estado de México,15043,Xalatlaco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,514
15,Estado de México,15083,Temamatla,5,Bachillerato Tecnológico o Normal Básica,512
15,Estado de México,15011,Atenco,10,Normal de Licenciatura,510
15,Estado de México,15085,Temascalcingo,13,Maestría,506
15,Estado de México,15028,Chiautla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,496
15,Estado de México,15093,Tepetlaoxtoc,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,496
15,Estado de México,15023,Coyotepec,99,No especificado,494
15,Estado de México,15096,Tequixquiac,7,Estudios Técnicos o Comerciales con Secundaria Terminada,493
15,Estado de México,15023,Coyotepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,492
15,Estado de México,15036,Hueypoxtla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,487
15,Estado de México,15008,Amatepec,10,Normal de Licenciatura,485
15,Estado de México,15113,Villa Guerrero,10,Normal de Licenciatura,484
15,Estado de México,15053,Melchor Ocampo,99,No especificado,483
15,Estado de México,15076,San Mateo Atenco,99,No especificado,483
15,Estado de México,15115,Xonacatlán,13,Maestría,483
9,Ciudad de México,9009,Milpa Alta,99,No especificado,482
15,Estado de México,15011,Atenco,99,No especificado,482
15,Estado de México,15053,Melchor Ocampo,13,Maestría,482
15,Estado de México,15036,Hueypoxtla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,476
15,Estado de México,15084,Temascalapa,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,472
15,Estado de México,15031,Chimalhuacán,14,Doctorado,471
15,Estado de México,15074,San Felipe del Progreso,99,No especificado,471
15,Estado de México,15016,Axapusco,10,Normal de Licenciatura,470
15,Estado de México,15045,Jilotepec,99,No especificado,470
15,Estado de México,15014,Atlacomulco,99,No especificado,469
15,Estado de México,15024,Cuautitlán,14,Doctorado,466
15,Estado de México,15022,Cocotitlán,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,458
15,Estado de México,15008,Amatepec,13,Maestría,455
15,Estado de México,15036,Hueypoxtla,99,No especificado,455
15,Estado de México,15021,Coatepec Harinas,10,Normal de Licenciatura,454
15,Estado de México,15035,Huehuetoca,13,Maestría,454
9,Ciudad de México,9009,Milpa Alta,6,Estudios Técnicos o Comerciales con Primaria Terminada,453
15,Estado de México,15001,Acambay de Ruíz Castañeda,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,447
15,Estado de México,15084,Temascalapa,7,Estudios Técnicos o Comerciales con Secundaria Terminada,446
15,Estado de México,15100,Tezoyuca,13,Maestría,446
15,Estado de México,15103,Tlalmanalco,6,Estudios Técnicos o Comerciales con Primaria Terminada,442
15,Estado de México,15027,Chapultepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,439
15,Estado de México,15062,Ocoyoacac,6,Estudios Técnicos o Comerciales con Primaria Terminada,437
15,Estado de México,15003,Aculco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,436
15,Estado de México,15006,Almoloya del Río,7,Estudios Técnicos o Comerciales con Secundaria Terminada,436
15,Estado de México,15028,Chiautla,13,Maestría,434
15,Estado de México,15064,El Oro,13,Maestría,434
15,Estado de México,15065,Otumba,10,Normal de Licenciatura,434
15,Estado de México,15011,Atenco,13,Maestría,433
15,Estado de México,15074,San Felipe del Progreso,7,Estudios Técnicos o Comerciales con Secundaria Terminada,427
15,Estado de México,15047,Jiquipilco,99,No especificado,425
15,Estado de México,15090,Tenango del Valle,99,No especificado,425
15,Estado de México,15044,Jaltenco,10,Normal de Licenciatura,423
15,Estado de México,15064,El Oro,7,Estudios Técnicos o Comerciales con Secundaria Terminada,422
15,Estado de México,15059,Nextlalpan,13,Maestría,421
15,Estado de México,15012,Atizapán,7,Estudios Técnicos o Comerciales con Secundaria Terminada,420
15,Estado de México,15081,Tecámac,9,Normal con Primaria o Secundaria Terminada,420
15,Estado de México,15105,Tlatlaya,13,Maestría,417
15,Estado de México,15103,Tlalmanalco,99,No especificado,410
15,Estado de México,15113,Villa Guerrero,99,No especificado,408
15,Estado de México,15030,Chiconcuac,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,406
15,Estado de México,15101,Tianguistenco,99,No especificado,405
15,Estado de México,15112,Villa del Carbón,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,404
15,Estado de México,15116,Zacazonapan,11,Licenciatura,404
15,Estado de México,15063,Ocuilan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,402
15,Estado de México,15098,Texcalyacac,0,Ninguno,402
15,Estado de México,15115,Xonacatlán,99,No especificado,401
15,Estado de México,15014,Atlacomulco,6,Estudios Técnicos o Comerciales con Primaria Terminada,400
15,Estado de México,15067,Otzolotepec,13,Maestría,400
15,Estado de México,15119,Zumpahuacán,5,Bachillerato Tecnológico o Normal Básica,399
15,Estado de México,15069,Papalotla,1,Preescolar o Kínder,395
15,Estado de México,15072,Rayón,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,394
15,Estado de México,15040,Ixtapan de la Sal,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,391
15,Estado de México,15075,San Martín de las Pirámides,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,390
15,Estado de México,15092,Teotihuacán,12,Especialidad,390
15,Estado de México,15025,Chalco,14,Doctorado,389
15,Estado de México,15055,Mexicaltzingo,5,Bachillerato Tecnológico o Normal Básica,389
15,Estado de México,15080,Sultepec,13,Maestría,387
15,Estado de México,15091,Teoloyucan,12,Especialidad,385
15,Estado de México,15023,Coyotepec,10,Normal de Licenciatura,384
15,Estado de México,15085,Temascalcingo,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,384
15,Estado de México,15047,Jiquipilco,13,Maestría,383
15,Estado de México,15063,Ocuilan,5,Bachillerato Tecnológico o Normal Básica,382
15,Estado de México,15052,Malinalco,5,Bachillerato Tecnológico o Normal Básica,378
15,Estado de México,15001,Acambay de Ruíz Castañeda,7,Estudios Técnicos o Comerciales con Secundaria Terminada,374
15,Estado de México,15097,Texcaltitlán,10,Normal de Licenciatura,372
15,Estado de México,15113,Villa Guerrero,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,370
15,Estado de México,15021,Coatepec Harinas,13,Maestría,369
15,Estado de México,15030,Chiconcuac,10,Normal de Licenciatura,369
15,Estado de México,15051,Lerma,9,Normal con Primaria o Secundaria Terminada,366
15,Estado de México,15089,Tenango del Aire,5,Bachillerato Tecnológico o Normal Básica,365
15,Estado de México,15016,Axapusco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,362
15,Estado de México,15055,Mexicaltzingo,7,Estudios Técnicos o Comerciales con Secundaria Terminada,361
15,Estado de México,15052,Malinalco,99,No especificado,359
15,Estado de México,15003,Aculco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,355
15,Estado de México,15067,Otzolotepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,353
15,Estado de México,15093,Tepetlaoxtoc,99,No especificado,352
15,Estado de México,15046,Jilotzingo,7,Estudios Técnicos o Comerciales con Secundaria Terminada,351
15,Estado de México,15064,El Oro,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,351
15,Estado de México,15032,Donato Guerra,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,350
15,Estado de México,15006,Almoloya del Río,10,Normal de Licenciatura,349
15,Estado de México,15038,Isidro Fabela,5,Bachillerato Tecnológico o Normal Básica,349
15,Estado de México,15088,Tenancingo,12,Especialidad,349
15,Estado de México,15075,San Martín de las Pirámides,7,Estudios Técnicos o Comerciales con Secundaria Terminada,348
15,Estado de México,15045,Jilotepec,12,Especialidad,345
15,Estado de México,15096,Tequixquiac,10,Normal de Licenciatura,345
15,Estado de México,15068,Ozumba,10,Normal de Licenciatura,343
15,Estado de México,15069,Papalotla,0,Ninguno,343
15,Estado de México,15114,Villa Victoria,13,Maestría,342
15,Estado de México,15019,Capulhuac,13,Maestría,341
15,Estado de México,15094,Tepetlixpa,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,341
15,Estado de México,15096,Tequixquiac,13,Maestría,341
15,Estado de México,15084,Temascalapa,10,Normal de Licenciatura,339
15,Estado de México,15073,San Antonio la Isla,10,Normal de Licenciatura,338
15,Estado de México,15046,Jilotzingo,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,337
15,Estado de México,15087,Temoaya,6,Estudios Técnicos o Comerciales con Primaria Terminada,336
15,Estado de México,15059,Nextlalpan,99,No especificado,335
15,Estado de México,15112,Villa del Carbón,13,Maestría,334
15,Estado de México,15016,Axapusco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,332
15,Estado de México,15017,Ayapango,5,Bachillerato Tecnológico o Normal Básica,332
15,Estado de México,15065,Otumba,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,330
15,Estado de México,15025,Chalco,9,Normal con Primaria o Secundaria Terminada,327
15,Estado de México,15028,Chiautla,10,Normal de Licenciatura,326
15,Estado de México,15088,Tenancingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,324
15,Estado de México,15093,Tepetlaoxtoc,10,Normal de Licenciatura,324
15,Estado de México,15102,Timilpan,10,Normal de Licenciatura,323
15,Estado de México,15014,Atlacomulco,12,Especialidad,322
15,Estado de México,15088,Tenancingo,9,Normal con Primaria o Secundaria Terminada,322
15,Estado de México,15001,Acambay de Ruíz Castañeda,99,No especificado,321
15,Estado de México,15107,Tonatico,5,Bachillerato Tecnológico o Normal Básica,321
15,Estado de México,15037,Huixquilucan,9,Normal con Primaria o Secundaria Terminada,318
15,Estado de México,15046,Jilotzingo,5,Bachillerato Tecnológico o Normal Básica,318
15,Estado de México,15093,Tepetlaoxtoc,13,Maestría,318
15,Estado de México,15064,El Oro,10,Normal de Licenciatura,316
15,Estado de México,15110,Valle de Bravo,6,Estudios Técnicos o Comerciales con Primaria Terminada,316
15,Estado de México,15012,Atizapán,5,Bachillerato Tecnológico o Normal Básica,314
15,Estado de México,15098,Texcalyacac,5,Bachillerato Tecnológico o Normal Básica,314
15,Estado de México,15006,Almoloya del Río,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,313
15,Estado de México,15099,Texcoco,9,Normal con Primaria o Secundaria Terminada,313
15,Estado de México,15075,San Martín de las Pirámides,10,Normal de Licenciatura,311
15,Estado de México,15111,Villa de Allende,7,Estudios Técnicos o Comerciales con Secundaria Terminada,310
15,Estado de México,15115,Xonacatlán,12,Especialidad,310
15,Estado de México,15117,Zacualpan,5,Bachillerato Tecnológico o Normal Básica,302
15,Estado de México,15111,Villa de Allende,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,301
15,Estado de México,15094,Tepetlixpa,5,Bachillerato Tecnológico o Normal Básica,300
15,Estado de México,15004,Almoloya de Alquisiras,10,Normal de Licenciatura,298
15,Estado de México,15086,Temascaltepec,10,Normal de Licenciatura,297
15,Estado de México,15003,Aculco,10,Normal de Licenciatura,295
15,Estado de México,15018,Calimaya,12,Especialidad,295
15,Estado de México,15080,Sultepec,5,Bachillerato Tecnológico o Normal Básica,294
15,Estado de México,15092,Teotihuacán,99,No especificado,294
15,Estado de México,15053,Melchor Ocampo,6,Estudios Técnicos o Comerciales con Primaria Terminada,293
15,Estado de México,15076,San Mateo Atenco,14,Doctorado,292
15,Estado de México,15082,Tejupilco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,292
15,Estado de México,15113,Villa Guerrero,13,Maestría,291
15,Estado de México,15096,Tequixquiac,99,No especificado,290
15,Estado de México,15112,Villa del Carbón,99,No especificado,287
15,Estado de México,15040,Ixtapan de la Sal,7,Estudios Técnicos o Comerciales con Secundaria Terminada,286
15,Estado de México,15048,Jocotitlán,99,No especificado,286
15,Estado de México,15055,Mexicaltzingo,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,284
15,Estado de México,15091,Teoloyucan,6,Estudios Técnicos o Comerciales con Primaria Terminada,284
15,Estado de México,15111,Villa de Allende,99,No especificado,284
15,Estado de México,15056,Morelos,10,Normal de Licenciatura,283
15,Estado de México,15071,Polotitlán,7,Estudios Técnicos o Comerciales con Secundaria Terminada,283
15,Estado de México,15011,Atenco,6,Estudios Técnicos o Comerciales con Primaria Terminada,282
15,Estado de México,15036,Hueypoxtla,10,Normal de Licenciatura,282
15,Estado de México,15065,Otumba,7,Estudios Técnicos o Comerciales con Secundaria Terminada,282
15,Estado de México,15084,Temascalapa,13,Maestría,282
15,Estado de México,15010,Apaxco,13,Maestría,281
15,Estado de México,15043,Xalatlaco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,281
15,Estado de México,15018,Calimaya,99,No especificado,280
15,Estado de México,15040,Ixtapan de la Sal,99,No especificado,280
15,Estado de México,15123,Luvianos,13,Maestría,280
15,Estado de México,15012,Atizapán,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,279
15,Estado de México,15019,Capulhuac,6,Estudios Técnicos o Comerciales con Primaria Terminada,279
15,Estado de México,15075,San Martín de las Pirámides,13,Maestría,277
15,Estado de México,15059,Nextlalpan,6,Estudios Técnicos o Comerciales con Primaria Terminada,275
15,Estado de México,15044,Jaltenco,13,Maestría,274
15,Estado de México,15021,Coatepec Harinas,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,273
15,Estado de México,15042,Ixtlahuaca,6,Estudios Técnicos o Comerciales con Primaria Terminada,273
15,Estado de México,15018,Calimaya,6,Estudios Técnicos o Comerciales con Primaria Terminada,271
15,Estado de México,15062,Ocoyoacac,12,Especialidad,271
15,Estado de México,15102,Timilpan,5,Bachillerato Tecnológico o Normal Básica,271
15,Estado de México,15031,Chimalhuacán,9,Normal con Primaria o Secundaria Terminada,270
15,Estado de México,15066,Otzoloapan,11,Licenciatura,267
15,Estado de México,15068,Ozumba,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,266
15,Estado de México,15068,Ozumba,13,Maestría,264
15,Estado de México,15124,San José del Rincón,99,No especificado,264
15,Estado de México,15043,Xalatlaco,10,Normal de Licenciatura,263
15,Estado de México,15056,Morelos,99,No especificado,260
15,Estado de México,15010,Apaxco,10,Normal de Licenciatura,259
15,Estado de México,15050,Juchitepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,259
15,Estado de México,15065,Otumba,13,Maestría,259
15,Estado de México,15004,Almoloya de Alquisiras,13,Maestría,257
15,Estado de México,15052,Malinalco,10,Normal de Licenciatura,254
15,Estado de México,15022,Cocotitlán,10,Normal de Licenciatura,253
15,Estado de México,15103,Tlalmanalco,12,Especialidad,253
15,Estado de México,15042,Ixtlahuaca,9,Normal con Primaria o Secundaria Terminada,252
15,Estado de México,15120,Zumpango,9,Normal con Primaria o Secundaria Terminada,251
15,Estado de México,15063,Ocuilan,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,250
15,Estado de México,15123,Luvianos,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,249
15,Estado de México,15085,Temascalcingo,99,No especificado,248
15,Estado de México,15100,Tezoyuca,99,No especificado,247
15,Estado de México,15023,Coyotepec,13,Maestría,246
15,Estado de México,15049,Joquicingo,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,246
15,Estado de México,15009,Amecameca,99,No especificado,244
15,Estado de México,15100,Tezoyuca,10,Normal de Licenciatura,244
15,Estado de México,15124,San José del Rincón,10,Normal de Licenciatura,244
15,Estado de México,15082,Tejupilco,12,Especialidad,243
15,Estado de México,15010,Apaxco,99,No especificado,242
15,Estado de México,15079,Soyaniquilpan de Juárez,5,Bachillerato Tecnológico o Normal Básica,242
15,Estado de México,15090,Tenango del Valle,9,Normal con Primaria o Secundaria Terminada,242
15,Estado de México,15015,Atlautla,10,Normal de Licenciatura,241
15,Estado de México,15003,Aculco,13,Maestría,240
15,Estado de México,15015,Atlautla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,240
15,Estado de México,15101,Tianguistenco,6,Estudios Técnicos o Comerciales con Primaria Terminada,240
15,Estado de México,15014,Atlacomulco,9,Normal con Primaria o Secundaria Terminada,239
15,Estado de México,15036,Hueypoxtla,13,Maestría,239
15,Estado de México,15056,Morelos,7,Estudios Técnicos o Comerciales con Secundaria Terminada,237
15,Estado de México,15032,Donato Guerra,99,No especificado,236
15,Estado de México,15112,Villa del Carbón,12,Especialidad,236
15,Estado de México,15029,Chicoloapan,14,Doctorado,235
15,Estado de México,15069,Papalotla,5,Bachillerato Tecnológico o Normal Básica,235
15,Estado de México,15101,Tianguistenco,12,Especialidad,235
15,Estado de México,15017,Ayapango,10,Normal de Licenciatura,234
15,Estado de México,15108,Tultepec,14,Doctorado,234
15,Estado de México,15015,Atlautla,13,Maestría,232
15,Estado de México,15046,Jilotzingo,10,Normal de Licenciatura,231
15,Estado de México,15049,Joquicingo,7,Estudios Técnicos o Comerciales con Secundaria Terminada,229
15,Estado de México,15049,Joquicingo,10,Normal de Licenciatura,228
15,Estado de México,15003,Aculco,99,No especificado,227
15,Estado de México,15085,Temascalcingo,7,Estudios Técnicos o Comerciales con Secundaria Terminada,227
15,Estado de México,15002,Acolman,14,Doctorado,226
15,Estado de México,15050,Juchitepec,7,Estudios Técnicos o Comerciales con Secundaria Terminada,226
15,Estado de México,15065,Otumba,99,No especificado,226
15,Estado de México,15084,Temascalapa,99,No especificado,226
15,Estado de México,15044,Jaltenco,6,Estudios Técnicos o Comerciales con Primaria Terminada,225
15,Estado de México,15046,Jilotzingo,13,Maestría,223
15,Estado de México,15027,Chapultepec,13,Maestría,222
15,Estado de México,15097,Texcaltitlán,13,Maestría,222
15,Estado de México,15022,Cocotitlán,7,Estudios Técnicos o Comerciales con Secundaria Terminada,221
15,Estado de México,15056,Morelos,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,221
15,Estado de México,15088,Tenancingo,14,Doctorado,221
15,Estado de México,15010,Apaxco,12,Especialidad,220
15,Estado de México,15053,Melchor Ocampo,12,Especialidad,220
15,Estado de México,15111,Villa de Allende,10,Normal de Licenciatura,220
15,Estado de México,15092,Teotihuacán,6,Estudios Técnicos o Comerciales con Primaria Terminada,219
15,Estado de México,15114,Villa Victoria,10,Normal de Licenciatura,219
15,Estado de México,15038,Isidro Fabela,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,218
15,Estado de México,15089,Tenango del Aire,7,Estudios Técnicos o Comerciales con Secundaria Terminada,218
15,Estado de México,15021,Coatepec Harinas,99,No especificado,217
15,Estado de México,15007,Amanalco,13,Maestría,216
15,Estado de México,15056,Morelos,5,Bachillerato Tecnológico o Normal Básica,216
15,Estado de México,15107,Tonatico,10,Normal de Licenciatura,216
15,Estado de México,15125,Tonanitla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,216
15,Estado de México,15052,Malinalco,13,Maestría,215
15,Estado de México,15070,La Paz,14,Doctorado,214
15,Estado de México,15083,Temamatla,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,214
15,Estado de México,15030,Chiconcuac,13,Maestría,213
15,Estado de México,15071,Polotitlán,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,213
15,Estado de México,15024,Cuautitlán,9,Normal con Primaria o Secundaria Terminada,211
15,Estado de México,15068,Ozumba,7,Estudios Técnicos o Comerciales con Secundaria Terminada,211
15,Estado de México,15107,Tonatico,13,Maestría,210
9,Ciudad de México,9008,La Magdalena Contreras,9,Normal con Primaria o Secundaria Terminada,209
15,Estado de México,15022,Cocotitlán,13,Maestría,209
15,Estado de México,15055,Mexicaltzingo,13,Maestría,206
15,Estado de México,15078,Santo Tomás,10,Normal de Licenciatura,206
15,Estado de México,15032,Donato Guerra,10,Normal de Licenciatura,204
15,Estado de México,15065,Otumba,6,Estudios Técnicos o Comerciales con Primaria Terminada,203
15,Estado de México,15118,Zinacantepec,9,Normal con Primaria o Secundaria Terminada,203
15,Estado de México,15052,Malinalco,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,202
15,Estado de México,15046,Jilotzingo,99,No especificado,199
15,Estado de México,15063,Ocuilan,10,Normal de Licenciatura,199
15,Estado de México,15080,Sultepec,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,199
15,Estado de México,15098,Texcalyacac,7,Estudios Técnicos o Comerciales con Secundaria Terminada,198
15,Estado de México,15124,San José del Rincón,13,Maestría,197
15,Estado de México,15043,Xalatlaco,13,Maestría,196
15,Estado de México,15018,Calimaya,14,Doctorado,194
15,Estado de México,15072,Rayón,13,Maestría,194
15,Estado de México,15027,Chapultepec,10,Normal de Licenciatura,193
15,Estado de México,15052,Malinalco,7,Estudios Técnicos o Comerciales con Secundaria Terminada,192
15,Estado de México,15090,Tenango del Valle,12,Especialidad,192
15,Estado de México,15039,Ixtapaluca,9,Normal con Primaria o Secundaria Terminada,191
15,Estado de México,15007,Amanalco,10,Normal de Licenciatura,190
15,Estado de México,15038,Isidro Fabela,7,Estudios Técnicos o Comerciales con Secundaria Terminada,190
15,Estado de México,15063,Ocuilan,99,No especificado,190
15,Estado de México,15015,Atlautla,99,No especificado,189
15,Estado de México,15072,Rayón,10,Normal de Licenciatura,189
15,Estado de México,15041,Ixtapan del Oro,11,Licenciatura,188
15,Estado de México,15094,Tepetlixpa,10,Normal de Licenciatura,188
15,Estado de México,15001,Acambay de Ruíz Castañeda,12,Especialidad,187
15,Estado de México,15012,Atizapán,10,Normal de Licenciatura,186
15,Estado de México,15019,Capulhuac,99,No especificado,184
15,Estado de México,15071,Polotitlán,10,Normal de Licenciatura,184
15,Estado de México,15007,Amanalco,99,No especificado,182
15,Estado de México,15026,Chapa de Mota,99,No especificado,182
15,Estado de México,15048,Jocotitlán,12,Especialidad,182
15,Estado de México,15125,Tonanitla,7,Estudios Técnicos o Comerciales con Secundaria Terminada,182
15,Estado de México,15062,Ocoyoacac,14,Doctorado,181
15,Estado de México,15042,Ixtlahuaca,12,Especialidad,180
15,Estado de México,15082,Tejupilco,14,Doctorado,180
15,Estado de México,15086,Temascaltepec,99,No especificado,180
15,Estado de México,15075,San Martín de las Pirámides,99,No especificado,179
15,Estado de México,15105,Tlatlaya,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,179
15,Estado de México,15125,Tonanitla,10,Normal de Licenciatura,179
15,Estado de México,15014,Atlacomulco,14,Doctorado,178
15,Estado de México,15040,Ixtapan de la Sal,12,Especialidad,178
15,Estado de México,15110,Valle de Bravo,12,Especialidad,178
15,Estado de México,15043,Xalatlaco,99,No especificado,177
15,Estado de México,15017,Ayapango,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,176
15,Estado de México,15048,Jocotitlán,6,Estudios Técnicos o Comerciales con Primaria Terminada,175
15,Estado de México,15086,Temascaltepec,13,Maestría,175
15,Estado de México,15102,Timilpan,13,Maestría,174
15,Estado de México,15026,Chapa de Mota,10,Normal de Licenciatura,171
15,Estado de México,15001,Acambay de Ruíz Castañeda,9,Normal con Primaria o Secundaria Terminada,170
